gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000143772.9,ITPKB,0.8385183215337418,NA,0.401739662191836,0.009473280037683593,NA,NA,NA,2,2,2
ENSG00000132874.14,SLC14A2,-0.8385025262832642,NA,0.4017485294716262,0.00048035917837121084,NA,NA,NA,1,1,1
ENSG00000141510.16,TP53,0.8384125828742981,NA,0.40179902495000075,0.006507774562842534,NA,NA,NA,1,1,1
ENSG00000127663.14,KDM4B,0.8382469566406345,NA,0.4018920197791287,0.00957121818322641,NA,NA,NA,3,3,3
ENSG00000204713.10,TRIM27,0.8378302615812449,NA,0.4021260403384541,0.23500794736982628,NA,NA,NA,3,3,3
ENSG00000168803.14,ADAL,-0.8378243443028658,NA,0.40212936413598055,0.15384899135481014,NA,NA,NA,2,2,2
ENSG00000224940.8,PRRT4,0.8373901892210712,NA,0.40237327856912175,0.1130811879188904,NA,NA,NA,2,2,2
ENSG00000171960.10,PPIH,0.8373637199401857,NA,0.40238815225218616,0.0005289195907940741,NA,NA,NA,1,1,1
ENSG00000156140.9,ADAMTS3,0.8372611018734614,NA,0.4024458187637777,0.034801848192907825,NA,NA,NA,2,2,2
ENSG00000185904.11,LINC00839,-0.83726099067891,NA,0.4024458812525563,0.6190945518316913,NA,NA,NA,2,2,2
ENSG00000272566.1,RP11-462G22.2,0.8372271383847403,NA,0.40246490573324656,0.049789655665247685,NA,NA,NA,3,3,3
ENSG00000100897.17,DCAF11,-0.8371564745903015,NA,0.4025046194614824,3.205183274974894e-05,NA,NA,NA,1,1,1
ENSG00000129535.12,NRL,0.8371564745903015,NA,0.4025046194614824,0.00140107779399669,NA,NA,NA,1,1,1
ENSG00000134882.15,UBAC2,-0.8371274471282959,NA,0.4025209338534923,0.003769818742345275,NA,NA,NA,1,1,1
ENSG00000167716.18,WDR81,0.8368956713885121,NA,0.4026512136914785,0.003411861321532325,NA,NA,NA,2,2,2
ENSG00000078246.16,TULP3,0.836348831653595,NA,0.40295868937866364,0.10681557663436642,NA,NA,NA,1,1,1
ENSG00000069696.6,DRD4,0.8363310833687884,NA,0.4029686711969398,0.03791897419969915,NA,NA,NA,3,3,3
ENSG00000184983.9,NDUFA6,0.8362452681045701,NA,0.40301693667601257,0.15843491203319213,NA,NA,NA,3,3,3
ENSG00000142920.16,AZIN2,0.8362316191102093,NA,0.40302461366280784,0.012205160945114786,NA,NA,NA,2,2,2
ENSG00000250565.6,ATP6V1E2,-0.8361819072270332,NA,0.4030525752525804,0.2886892471225258,NA,NA,NA,3,3,3
ENSG00000122515.14,ZMIZ2,0.8359990283557825,NA,0.4031554496744991,0.0168254541440897,NA,NA,NA,2,2,2
ENSG00000164764.10,SBSPON,-0.8359659910202026,NA,0.4031740357667436,0.005048153771902742,NA,NA,NA,1,1,1
ENSG00000103356.15,EARS2,-0.8357978539326175,NA,0.40326863401864343,0.02315172334357973,NA,NA,NA,2,2,2
ENSG00000169570.9,DTWD2,-0.8356959802551202,NA,0.4033259572389374,0.011039512605140614,NA,NA,NA,2,2,2
ENSG00000120742.10,SERP1,-0.8356289297605511,NA,0.4033636884927182,0.0005490363713681575,NA,NA,NA,3,3,3
ENSG00000275964.1,RP11-61K9.3,0.8355327749555292,NA,0.4034178012740536,0.01136457890542923,NA,NA,NA,2,2,2
ENSG00000155256.17,ZFYVE27,0.8354344367980958,NA,0.40347314727158234,0.001537060015407127,NA,NA,NA,1,1,1
ENSG00000259275.2,RP11-522B15.3,-0.8347716331481934,NA,0.4038463004101819,0.0021701027905093643,NA,NA,NA,1,1,1
ENSG00000169258.6,GPRIN1,0.8346897091689859,NA,0.40389243729501856,0.18589150847435768,NA,NA,NA,5,5,5
ENSG00000114779.19,ABHD14B,-0.834661841392517,NA,0.4039081322273451,0.0004117680705590896,NA,NA,NA,1,1,1
ENSG00000271425.7,NBPF10,0.8346476035017156,NA,0.40391615104648504,1.0922681045173288,NA,NA,NA,3,3,3
ENSG00000144741.17,SLC25A26,-0.8345578312873839,NA,0.4039667131983474,0.013466807897419594,NA,NA,NA,1,1,1
ENSG00000117143.13,UAP1,0.8344914876273111,NA,0.4040040821857689,0.0003512957974550503,NA,NA,NA,2,2,2
ENSG00000272362.1,RP4-781K5.9,-0.8342489600181578,NA,0.40414070683341186,0.003110765611261179,NA,NA,NA,1,1,1
ENSG00000118816.9,CCNI,-0.8340879678726197,NA,0.40423141484757363,0.001546239091801167,NA,NA,NA,1,1,1
ENSG00000187773.8,FAM69C,-0.8336265126444735,NA,0.40449148066204244,0.23935598283276793,NA,NA,NA,2,2,2
ENSG00000198890.7,PRMT6,0.8336041569709778,NA,0.40450408235946134,0.21399868670217465,NA,NA,NA,1,1,1
ENSG00000163840.9,DTX3L,0.8335110545158386,NA,0.4045565659238396,0.00011326187885688352,NA,NA,NA,1,1,1
ENSG00000138496.16,PARP9,0.8335110545158386,NA,0.4045565659238396,0.003617199378559011,NA,NA,NA,1,1,1
