gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000167100.14,SAMD14,2.250986595825257,NA,0.024386386365383678,0.022661123548431028,NA,NA,NA,2,2,2
ENSG00000266472.5,MRPS21,-2.2492501817740678,NA,0.0244965834181022,0.13566264349553273,NA,NA,NA,3,3,3
ENSG00000167700.8,MFSD3,-2.248891713638799,NA,0.02451938633308188,0.008964603637768999,NA,NA,NA,2,2,2
ENSG00000158109.14,TPRG1L,-2.2465677261352535,NA,0.024667666700073275,0.002280532897058644,NA,NA,NA,1,1,1
ENSG00000117133.10,RPF1,-2.2453968968247904,NA,0.024742664456268437,0.021478542484185584,NA,NA,NA,2,2,2
ENSG00000115806.12,GORASP2,-2.2436010837554927,NA,0.024858079475275165,0.0013130036352542935,NA,NA,NA,1,1,1
ENSG00000196611.4,MMP1,2.2434307672213336,NA,0.02486904970779081,0.009997406812251518,NA,NA,NA,2,2,2
ENSG00000229246.1,LINC00377,2.242867471185078,NA,0.02490536195323316,0.03576314593205706,NA,NA,NA,2,2,2
ENSG00000273117.1,AC144652.1,2.2422469126029485,NA,0.024945418709051908,0.16212188078110842,NA,NA,NA,3,3,3
ENSG00000267506.5,RP11-13K12.1,-2.241769786984564,NA,0.0249762548611912,0.014803741525953498,NA,NA,NA,2,2,2
ENSG00000090238.11,YPEL3,2.2417507727736363,NA,0.024977484414222737,0.053066876945543656,NA,NA,NA,3,3,3
ENSG00000196074.12,SYCP2,2.241671280520432,NA,0.024982625344535866,0.0015364211940770576,NA,NA,NA,2,2,2
ENSG00000171017.10,LRRC8E,-2.2410272322400617,NA,0.025024311087090273,0.04220276681496889,NA,NA,NA,2,2,2
ENSG00000116688.16,MFN2,-2.240252494812012,NA,0.02507453540944015,0.012232929241166745,NA,NA,NA,1,1,1
ENSG00000270164.1,LINC01480,2.2383672329267514,NA,0.025197117009365784,0.09446647777782492,NA,NA,NA,2,2,2
ENSG00000090932.10,DLL3,-2.2382004261016846,NA,0.02520798789103345,0.015094173074746833,NA,NA,NA,1,1,1
ENSG00000100461.17,RBM23,-2.2381043488680117,NA,0.0252142511332659,0.025469417463071603,NA,NA,NA,2,2,2
ENSG00000179562.2,GCC1,-2.2377729415893555,NA,0.025235865798793267,0.004724486969381717,NA,NA,NA,1,1,1
ENSG00000146373.16,RNF217,-2.2370418521091557,NA,0.025283604798465257,0.03665041937641725,NA,NA,NA,2,2,2
ENSG00000178917.15,ZNF852,-2.2358615398406987,NA,0.02536084229937502,0.004847684445928117,NA,NA,NA,1,1,1
ENSG00000177455.12,CD19,-2.2344918251037598,NA,0.02545072983949149,1.449874973588721e-06,NA,NA,NA,1,1,1
ENSG00000100427.15,MLC1,2.231615762899022,NA,0.02564036893061787,0.3392338511445837,NA,NA,NA,4,4,4
ENSG00000119778.14,ATAD2B,2.2305520641355283,NA,0.025710815083783617,0.0021349789568072867,NA,NA,NA,2,2,2
ENSG00000164124.10,TMEM144,-2.227393512926845,NA,0.02592098559808347,0.03623524505248579,NA,NA,NA,2,2,2
ENSG00000077984.5,CST7,-2.2268931717475726,NA,0.02595441431034587,0.060785074791220806,NA,NA,NA,4,4,4
ENSG00000149577.15,SIDT2,2.2247616370654946,NA,0.026097244021007847,0.011978360741289044,NA,NA,NA,3,3,3
ENSG00000126246.9,IGFLR1,2.2240093820367783,NA,0.026147813018628684,0.007017502949524638,NA,NA,NA,2,2,2
ENSG00000106328.9,FSCN3,2.22394347190857,NA,0.026152247741798928,0.0012482552783915177,NA,NA,NA,1,1,1
ENSG00000231389.7,HLA-DPA1,2.2217655819081292,NA,0.026299151857485697,0.17274877849401038,NA,NA,NA,2,2,2
ENSG00000161944.16,ASGR2,-2.2213872964341306,NA,0.026324740711486508,0.0946307234595157,NA,NA,NA,4,4,4
ENSG00000272024.1,RP11-546K22.3,-2.219799280166626,NA,0.026432395819207276,0.004578899647134883,NA,NA,NA,1,1,1
ENSG00000078487.17,ZCWPW1,2.2197102386068908,NA,0.026438443387624824,0.002985934604529651,NA,NA,NA,3,3,3
