gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000204366.3,ZBTB12,-6.990597473512572,NA,2.7371804657894373e-12,0.6200104684820631,NA,NA,NA,2,2.0,2
ENSG00000204315.3,FKBPL,-6.67236703491568,NA,2.5171007752055716e-11,0.020031218646988622,NA,NA,NA,3,3.0,3
ENSG00000204482.10,LST1,6.602260716385692,NA,4.049345498632492e-11,0.01162116692581202,NA,NA,NA,3,3.0,3
ENSG00000197114.11,ZGPAT,6.069732666015625,NA,1.2812334747820691e-09,0.0019228993164148288,NA,NA,NA,1,1.0,1
ENSG00000204439.3,C6orf47,-5.925649698950703,NA,3.1106506018039564e-09,0.0002021251786853632,NA,NA,NA,2,2.0,2
ENSG00000101246.19,ARFRP1,-5.885390758514404,NA,3.971146152117013e-09,0.004576355676670917,NA,NA,NA,1,1.0,1
ENSG00000131323.14,TRAF3,-5.654393409221194,NA,1.5639761820061327e-08,0.01366849687286694,NA,NA,NA,2,2.0,2
ENSG00000131470.14,PSMC3IP,-5.3194756507873535,NA,1.0406673937837176e-07,0.004082327579186147,NA,NA,NA,1,1.0,1
ENSG00000197457.9,STMN3,5.172490731248178,NA,2.3099396134761605e-07,0.0494660477941303,NA,NA,NA,3,3.0,3
ENSG00000234745.10,HLA-B,-4.954694892669105,NA,7.244387305711217e-07,0.07859337189377394,NA,NA,NA,4,4.0,4
ENSG00000115607.9,IL18RAP,-4.699584006410746,NA,2.6069197047594623e-06,0.03146832423883271,NA,NA,NA,4,4.0,4
ENSG00000115602.16,IL1RL1,-4.694345474243165,NA,2.6746169670235996e-06,0.003975073149085094,NA,NA,NA,1,1.0,1
ENSG00000108788.11,MLX,-4.654871807746793,NA,3.241823404399559e-06,0.0013960854901960418,NA,NA,NA,2,2.0,2
ENSG00000204516.9,MICB,4.584664642293918,NA,4.547156652258286e-06,0.10252893899522932,NA,NA,NA,4,4.0,4
ENSG00000092020.10,PPP2R3C,-4.286220271327691,NA,1.8173879189421722e-05,0.1130089472491804,NA,NA,NA,2,2.0,2
ENSG00000196700.8,ZNF512B,-4.252690995447351,NA,2.1121693604958214e-05,0.007764116444341832,NA,NA,NA,3,3.0,3
ENSG00000143520.6,FLG2,-4.249227523803711,NA,2.1450895713975216e-05,6.979822430591173e-05,NA,NA,NA,1,1.0,1
ENSG00000206344.7,HCG27,-4.140148784053246,NA,3.4708063315970075e-05,0.049475850558155954,NA,NA,NA,4,4.0,4
ENSG00000204304.11,PBX2,4.080470107566008,NA,4.494470923517849e-05,0.006506717723965126,NA,NA,NA,4,4.0,4
ENSG00000197375.12,SLC22A5,4.073764457336341,NA,4.62592679327995e-05,0.19339558558226227,NA,NA,NA,3,3.0,3
ENSG00000198563.13,DDX39B,-4.044489060934657,NA,5.243735655587948e-05,0.129626496778943,NA,NA,NA,4,4.0,4
ENSG00000160712.12,IL6R,-3.9868752956390385,NA,6.694919138722436e-05,0.006930371180088497,NA,NA,NA,1,1.0,1
ENSG00000159352.15,PSMD4,3.9805167088416775,NA,6.876563078219886e-05,0.007771893551044078,NA,NA,NA,2,3.0,3
ENSG00000100362.12,PVALB,-3.9293218815566204,NA,8.518574873035791e-05,0.24928473711114166,NA,NA,NA,3,3.0,3
ENSG00000158815.10,FGF17,-3.8877498204724086,NA,0.00010117783139686186,0.02343194111275048,NA,NA,NA,2,2.0,2
ENSG00000118369.12,USP35,3.8873229092152064,NA,0.00010135588251730864,0.011653846328070781,NA,NA,NA,3,3.0,3
ENSG00000143375.14,CGN,-3.8440611362457275,NA,0.000121014837060599,4.2513249315957055e-08,NA,NA,NA,1,1.0,1
ENSG00000203896.9,LIME1,-3.8407106322946096,NA,0.000122678657604227,0.0061299806610736,NA,NA,NA,2,2.0,2
ENSG00000100902.10,PSMA6,-3.820149555726804,NA,0.00013337077943591612,0.000642403102061179,NA,NA,NA,2,2.0,2
ENSG00000016864.18,GLT8D1,-3.812654972076416,NA,0.00013748197193700983,1.9781230114915445e-06,NA,NA,NA,1,1.0,1
ENSG00000143536.7,CRNN,3.7754044532775874,NA,0.0001597482497427779,0.0021511929881011253,NA,NA,NA,1,1.0,1
ENSG00000197208.5,SLC22A4,3.76344661206404,NA,0.00016758751747552193,0.007604717059424681,NA,NA,NA,2,2.0,2
ENSG00000164691.16,TAGAP,-3.7026737317085696,NA,0.0002133391714654192,0.002269705728030789,NA,NA,NA,2,2.0,2
ENSG00000203785.8,SPRR2E,-3.7014763863543054,NA,0.000214348607421381,3.8864769328878387e-05,NA,NA,NA,2,2.0,2
ENSG00000102908.20,NFAT5,3.660339593887329,NA,0.0002518811975130128,0.0017682733243561566,NA,NA,NA,1,1.0,1
ENSG00000162366.7,PDZK1IP1,-3.654317855834961,NA,0.0002578666494926417,0.05817515673442742,NA,NA,NA,1,1.0,1
ENSG00000276529.1,AP001505.10,3.583160161972046,NA,0.00033946232053481317,0.04404719802712712,NA,NA,NA,1,1.0,1
ENSG00000139977.13,NAA30,3.5669877177154663,NA,0.0003611083987829978,0.07478372027812893,NA,NA,NA,2,2.0,2
ENSG00000130518.16,KIAA1683,-3.5605078358625426,NA,0.00037013826512387175,0.0976391665174638,NA,NA,NA,3,3.0,3
ENSG00000131437.15,KIF3A,-3.529627325257187,NA,0.0004161454080021893,0.01848580927988023,NA,NA,NA,2,2.0,2
ENSG00000147889.17,CDKN2A,3.4779970083030003,NA,0.0005051755631187983,0.007014232095938174,NA,NA,NA,2,2.0,2
ENSG00000105383.14,CD33,3.4745808823343807,NA,0.0005116520877995861,0.025967546792130907,NA,NA,NA,4,4.0,4
ENSG00000146376.10,ARHGAP18,3.4645422509579458,NA,0.0005311346988800827,0.004070596789739739,NA,NA,NA,2,2.0,2
ENSG00000105254.11,TBCB,-3.451454788776679,NA,0.0005575731632057753,0.01044377485317131,NA,NA,NA,2,2.0,2
ENSG00000258366.7,RTEL1,3.4479176798751423,NA,0.0005649261878881425,0.0040114073733602705,NA,NA,NA,2,2.0,2
ENSG00000141627.13,DYM,-3.4348654481099548,NA,0.0005928481089246951,0.05699883450792448,NA,NA,NA,3,3.0,3
ENSG00000204310.12,AGPAT1,3.4303167702133712,NA,0.0006028769894117891,0.001572511871493226,NA,NA,NA,2,2.0,2
ENSG00000160256.12,FAM207A,-3.4071946144104004,NA,0.0006563431016956197,0.004018736889865606,NA,NA,NA,1,1.0,1
ENSG00000113520.10,IL4,-3.389187097549438,NA,0.0007010016240832204,0.005248554048454271,NA,NA,NA,1,1.0,1
ENSG00000224959.1,AC017002.2,3.3834590911865234,NA,0.0007157887026052832,0.0006405088830667188,NA,NA,NA,1,1.0,1
ENSG00000065675.14,PRKCQ,-3.3697459697723384,NA,0.0007523750899676551,0.0008516489066933148,NA,NA,NA,1,1.0,1
ENSG00000167703.14,SLC43A2,-3.330638885498047,NA,0.0008664692722706627,0.0028008322553063963,NA,NA,NA,1,1.0,1
ENSG00000204099.11,NEU4,-3.326442249961387,NA,0.0008796224490379608,0.09035498800313993,NA,NA,NA,2,2.0,2
ENSG00000263033.2,RP11-396B14.2,3.324164638634896,NA,0.0008868382401315181,0.01913437864062288,NA,NA,NA,2,2.0,2
ENSG00000204351.11,SKIV2L,-3.3166863094660775,NA,0.0009109182978338481,0.06315525197602102,NA,NA,NA,3,3.0,3
ENSG00000158987.20,RAPGEF6,3.28953766822815,NA,0.0010035212336843027,0.003168129546948176,NA,NA,NA,1,1.0,1
ENSG00000143373.17,ZNF687,-3.2890439033508305,NA,0.001005283412941492,0.00010245655394650494,NA,NA,NA,1,2.0,2
ENSG00000225948.2,RP11-554I8.1,3.2885284584012724,NA,0.0010071260210009322,0.041844578086211864,NA,NA,NA,2,2.0,2
ENSG00000125347.13,IRF1,-3.270768165588379,NA,0.0010725579822424003,0.0008230443497851287,NA,NA,NA,1,1.0,1
ENSG00000197747.8,S100A10,-3.2625701427459717,NA,0.0011040684668560618,0.004070312353884785,NA,NA,NA,1,1.0,1
ENSG00000121406.8,ZNF549,3.2466428279876705,NA,0.001167748379666197,0.0007330610373043053,NA,NA,NA,1,1.0,1
ENSG00000172965.14,MIR4435-2HG,3.242992763561889,NA,0.001182812153393203,0.038556119460078704,NA,NA,NA,2,2.0,2
ENSG00000141446.10,ESCO1,3.235578060150146,NA,0.001213966870282093,0.0017946287070627934,NA,NA,NA,1,1.0,1
ENSG00000181036.13,FCRL6,-3.2312047481536865,NA,0.0012326960382065763,2.88512779674225e-05,NA,NA,NA,1,1.0,1
ENSG00000147324.10,MFHAS1,3.2286386489868164,NA,0.0012438094909880011,0.007942613049142688,NA,NA,NA,1,1.0,1
ENSG00000189046.10,ALKBH2,-3.2272021770477295,NA,0.0012500709905610297,0.007894400154972505,NA,NA,NA,1,1.0,1
ENSG00000146426.17,TIAM2,3.224448968269491,NA,0.0012621534968400249,0.06756324095280222,NA,NA,NA,3,3.0,3
ENSG00000185920.15,PTCH1,3.20972810700687,NA,0.0013286058127728849,0.00492400066460386,NA,NA,NA,2,2.0,2
ENSG00000100890.15,KIAA0391,-3.207746260606349,NA,0.0013377947218892584,0.06965061896410552,NA,NA,NA,2,2.0,2
ENSG00000110711.9,AIP,3.204976558685303,NA,0.0013507348068246433,0.001778586184755972,NA,NA,NA,1,1.0,1
ENSG00000158806.13,NPM2,-3.1888594721964454,NA,0.0014283529575153263,0.02805783136287388,NA,NA,NA,2,2.0,2
ENSG00000073584.18,SMARCE1,-3.1856506727975527,NA,0.0014442887432451548,0.00922326496220458,NA,NA,NA,2,2.0,2
ENSG00000204438.10,GPANK1,-3.1706370030394098,NA,0.0015210508697160942,0.006488433156161384,NA,NA,NA,3,3.0,3
ENSG00000164402.13,SEPT8,-3.168755054473877,NA,0.0015309335772406508,0.005126253774593735,NA,NA,NA,1,1.0,1
ENSG00000166886.12,NAB2,3.14991021156311,NA,0.0016332064808145263,0.0008345531055520653,NA,NA,NA,1,1.0,1
ENSG00000110274.15,CEP164,-3.1462800588579816,NA,0.0016536158086604429,0.08185381795698371,NA,NA,NA,5,5.0,5
ENSG00000115604.10,IL18R1,3.1309233018379574,NA,0.0017425766434282315,0.007326191423548839,NA,NA,NA,2,2.0,2
ENSG00000080298.15,RFX3,3.1042332649230957,NA,0.0019077285796348117,0.00016506707359026664,NA,NA,NA,1,1.0,1
ENSG00000239642.5,MEIKIN,3.0967993661599618,NA,0.0019562222606614595,0.9279635169703545,NA,NA,NA,3,3.0,3
ENSG00000101216.10,GMEB2,-3.0959996015360103,NA,0.0019615062504744207,0.016088412102432306,NA,NA,NA,2,2.0,2
ENSG00000101557.14,USP14,3.0751144886016846,NA,0.002104217626747004,7.308988709479762e-05,NA,NA,NA,1,1.0,1
ENSG00000090316.15,MAEA,3.067262704559238,NA,0.0021602890706282902,0.029762780821884424,NA,NA,NA,5,5.0,5
ENSG00000120915.13,EPHX2,-3.066061582621979,NA,0.0021689863664112454,0.05342979600044308,NA,NA,NA,2,2.0,2
ENSG00000100578.14,KIAA0586,-3.0579645633697505,NA,0.002228459268265334,0.0005918982276655062,NA,NA,NA,1,1.0,1
ENSG00000125835.18,SNRPB,3.0534615516662593,NA,0.0022621770810105158,0.00244094317924246,NA,NA,NA,1,1.0,1
ENSG00000217128.11,FNIP1,3.0521578690080795,NA,0.0022720257274195144,0.0012498205156173856,NA,NA,NA,2,2.0,2
ENSG00000164512.17,ANKRD55,3.034684268062545,NA,0.002407876138351517,0.009845806167375864,NA,NA,NA,2,2.0,2
ENSG00000123191.14,ATP7B,-3.031267642974854,NA,0.002435292763543262,0.03379811691282297,NA,NA,NA,1,1.0,1
ENSG00000204568.11,MRPS18B,3.0234441757202144,NA,0.0024991513267040998,0.001313845777272073,NA,NA,NA,1,1.0,1
ENSG00000100342.20,APOL1,3.0180808967174886,NA,0.002543809889127872,0.008900146470891405,NA,NA,NA,4,4.0,4
ENSG00000204252.13,HLA-DOA,-3.0154820520451255,NA,0.002565711232222957,0.011013439894868568,NA,NA,NA,4,4.0,4
ENSG00000179532.12,DNHD1,3.012456903200523,NA,0.002591422293468253,0.00232119155464591,NA,NA,NA,3,3.0,3
ENSG00000173762.7,CD7,3.0077607631683354,NA,0.0026318022946085658,0.00016373717838976472,NA,NA,NA,1,1.0,1
ENSG00000135541.20,AHI1,-2.9916600807455507,NA,0.0027746502285371454,0.13173507721128055,NA,NA,NA,2,2.0,2
ENSG00000095713.13,CRTAC1,2.980773009891654,NA,0.0028752182495906512,0.00012337870679575983,NA,NA,NA,2,2.0,2
ENSG00000152782.16,PANK1,-2.973459390462004,NA,0.0029446336882348254,0.011249035608239661,NA,NA,NA,2,2.0,2
ENSG00000117155.16,SSX2IP,-2.9692001342773438,NA,0.002985760658047935,0.003621380756404949,NA,NA,NA,1,1.0,1
ENSG00000170779.10,CDCA4,-2.968414451576416,NA,0.0029934041418906866,0.005570606513610562,NA,NA,NA,2,2.0,2
ENSG00000163156.11,SCNM1,2.966591119766236,NA,0.0030112111858766823,0.00045751826899922146,NA,NA,NA,1,1.0,1
ENSG00000143631.10,FLG,-2.963816881179809,NA,0.0030384904093988655,0.002861285582335752,NA,NA,NA,1,1.0,1
ENSG00000172006.11,ZNF554,-2.9609134197235107,NA,0.0030672815190285288,0.13005202750494524,NA,NA,NA,1,1.0,1
ENSG00000163125.15,RPRD2,2.9555137157440186,NA,0.003121488175827005,0.0043713132471817,NA,NA,NA,1,2.0,2
ENSG00000163131.10,CTSS,-2.955134249575945,NA,0.003125330218674548,0.011359202344479812,NA,NA,NA,2,2.0,2
ENSG00000184361.12,SPATA32,2.9508039951324463,NA,0.003169479777853653,0.20872228611847646,NA,NA,NA,1,1.0,1
ENSG00000255328.1,RP11-326C3.12,-2.9422495241986333,NA,0.0032583726036327114,0.4292131304034643,NA,NA,NA,3,3.0,3
ENSG00000133104.12,SPG20,2.9409318076376154,NA,0.0032722656300511223,0.17368726081190536,NA,NA,NA,3,3.0,3
ENSG00000107036.11,RIC1,2.9362983120489243,NA,0.0033215473436671934,0.003075781959209164,NA,NA,NA,2,2.0,2
ENSG00000204923.3,FBXO48,-2.923614007349671,NA,0.0034599349654607335,0.006610987672107152,NA,NA,NA,2,2.0,2
ENSG00000168961.16,LGALS9,-2.9201670536812667,NA,0.003498437973455864,0.18044090480491265,NA,NA,NA,2,2.0,2
ENSG00000129472.13,RAB2B,2.919742415847784,NA,0.0035032081223851552,0.005383963302908649,NA,NA,NA,2,2.0,2
ENSG00000234465.10,PINLYP,-2.919599481628296,NA,0.0035048150980608135,0.04481208296476849,NA,NA,NA,2,2.0,2
ENSG00000186470.13,BTN3A2,-2.9171578637322075,NA,0.0035323694268108736,0.962203533399915,NA,NA,NA,3,3.0,3
ENSG00000070540.12,WIPI1,2.9153178868658234,NA,0.0035532641429604434,0.07234843461049072,NA,NA,NA,4,4.0,4
ENSG00000255557.1,RP11-770G2.2,-2.9113426208496094,NA,0.0035987915246631003,0.037020459470194826,NA,NA,NA,1,1.0,1
ENSG00000139946.9,PELI2,-2.91120836663727,NA,0.003600338313807248,0.008142190318225282,NA,NA,NA,2,2.0,2
ENSG00000110717.12,NDUFS8,-2.9100547674641155,NA,0.003613654270292918,0.028637534927525604,NA,NA,NA,3,3.0,3
ENSG00000251323.2,RP11-452H21.4,2.8921844959259033,NA,0.003825732151829643,0.022462061961999277,NA,NA,NA,1,1.0,1
ENSG00000089902.9,RCOR1,2.8921360419983935,NA,0.003826322245810962,0.022453555424798093,NA,NA,NA,3,3.0,3
ENSG00000136261.14,BZW2,-2.8853697776794434,NA,0.003909541636818707,0.008504655946963821,NA,NA,NA,1,1.0,1
ENSG00000101425.12,BPI,-2.878411946618822,NA,0.003996828414063039,0.036933180855460164,NA,NA,NA,3,3.0,3
ENSG00000178222.12,RNF212,2.8775992393493652,NA,0.0040071384907251146,0.020172225228617006,NA,NA,NA,1,1.0,1
ENSG00000179085.7,DPM3,2.862043142318725,NA,0.004209196070220467,7.150207708952535e-05,NA,NA,NA,1,1.0,1
ENSG00000004777.18,ARHGAP33,2.8568432147889236,NA,0.004278771330941292,0.03695829124263841,NA,NA,NA,2,2.0,2
ENSG00000104450.12,SPAG1,2.854850948226964,NA,0.004305703105496302,0.2211980075533353,NA,NA,NA,2,2.0,2
ENSG00000136888.6,ATP6V1G1,-2.8517425060272217,NA,0.004348030622519713,0.0015307168453517262,NA,NA,NA,1,1.0,1
ENSG00000178977.3,LINC00324,-2.850131804781541,NA,0.0043701115230464944,0.007586097745554854,NA,NA,NA,2,2.0,2
ENSG00000170647.3,TMEM133,2.8461720943450928,NA,0.004424827443049928,0.00018452878348854872,NA,NA,NA,1,1.0,1
ENSG00000076258.9,FMO4,-2.844307661056519,NA,0.004450804847833403,0.029070389630797264,NA,NA,NA,1,1.0,1
ENSG00000205089.7,CCNI2,-2.842103242874145,NA,0.004481697561450316,0.0007621555331238506,NA,NA,NA,1,1.0,1
ENSG00000103966.10,EHD4,2.8410659486461878,NA,0.004496301311596093,0.03364561862689522,NA,NA,NA,4,4.0,4
ENSG00000130803.14,ZNF317,-2.8409165268121193,NA,0.0044984085250876,0.04711964099216617,NA,NA,NA,3,3.0,3
ENSG00000265692.1,LINC01970,-2.8395144939422607,NA,0.0045182242471418785,3.1684981596918044e-05,NA,NA,NA,1,1.0,1
ENSG00000173338.12,KCNK7,2.8387865452100183,NA,0.004528543915150428,0.019546739237205922,NA,NA,NA,2,2.0,2
ENSG00000141376.22,BCAS3,2.8377015590667725,NA,0.0045439647088419384,0.01830617737385427,NA,NA,NA,1,1.0,1
ENSG00000146067.15,FAM193B,2.8345958824656883,NA,0.0045883686651963865,0.004793935420794495,NA,NA,NA,2,2.0,2
ENSG00000079931.14,MOXD1,2.8319067955017085,NA,0.004627133409676475,0.002532637195122875,NA,NA,NA,1,1.0,1
ENSG00000173210.19,ABLIM3,-2.8291155600499653,NA,0.004667684138378043,0.01266230544162793,NA,NA,NA,2,2.0,2
ENSG00000164967.9,RPP25L,2.8251723765189434,NA,0.004725518630534734,0.00311847527148154,NA,NA,NA,2,2.0,2
ENSG00000204946.9,ZNF783,-2.823961154826615,NA,0.0047434133409088135,0.011060255636277966,NA,NA,NA,3,3.0,3
ENSG00000172638.12,EFEMP2,-2.815850472534696,NA,0.004864830301392217,0.039700760142367855,NA,NA,NA,3,3.0,3
ENSG00000184924.5,PTRHD1,2.8151473999023438,NA,0.004875486607761857,3.3377799543155096e-06,NA,NA,NA,1,1.0,1
ENSG00000167088.10,SNRPD1,2.8148417472839355,NA,0.004880125894678901,0.0018475783431808343,NA,NA,NA,1,1.0,1
ENSG00000112619.7,PRPH2,2.8144449918103014,NA,0.004886153924328393,0.013674760390527703,NA,NA,NA,2,2.0,2
ENSG00000136720.6,HS6ST1,-2.8085505962371826,NA,0.004976506181153343,0.01216359434004984,NA,NA,NA,1,1.0,1
ENSG00000169330.8,KIAA1024,-2.8067574334521903,NA,0.005004290875183687,0.07719275485257683,NA,NA,NA,3,3.0,3
ENSG00000161904.11,LEMD2,2.8064107987051217,NA,0.005009678060829573,0.0014312666102792573,NA,NA,NA,2,2.0,2
ENSG00000145780.7,FEM1C,2.8033885955810547,NA,0.005056869922763904,0.0033743958990124926,NA,NA,NA,1,1.0,1
ENSG00000105397.13,TYK2,-2.80051584327487,NA,0.005102100290963988,0.004316277874745535,NA,NA,NA,3,3.0,3
ENSG00000182134.15,TDRKH,-2.7985273923077445,NA,0.005133621490974574,0.020286931923591035,NA,NA,NA,2,2.0,2
ENSG00000197956.9,S100A6,-2.796385865981365,NA,0.005167766015806044,0.002044655508208011,NA,NA,NA,3,3.0,3
ENSG00000185201.16,IFITM2,-2.7946872331884056,NA,0.005194994840230483,0.0035451064805135887,NA,NA,NA,2,2.0,2
ENSG00000006042.11,TMEM98,-2.7943696598104397,NA,0.005200099853036596,0.2163323656445555,NA,NA,NA,5,5.0,5
ENSG00000196214.10,ZNF766,-2.794055938720703,NA,0.005205147390197503,9.918863283614614e-05,NA,NA,NA,1,1.0,1
ENSG00000176597.11,B3GNT5,-2.7912220032118524,NA,0.005250944288911104,0.006065945971679956,NA,NA,NA,4,4.0,4
ENSG00000144659.10,SLC25A38,-2.7889733314514165,NA,0.005287541885539755,0.00367152965279576,NA,NA,NA,1,1.0,1
ENSG00000137513.9,NARS2,-2.7882008552551274,NA,0.005300167163879846,0.036013470878639375,NA,NA,NA,1,1.0,1
ENSG00000135205.14,CCDC146,2.780690452886777,NA,0.005424343179465082,0.15076794193668147,NA,NA,NA,2,2.0,2
ENSG00000140022.9,STON2,2.7790271360727257,NA,0.005452197022096814,0.015526568456140432,NA,NA,NA,2,2.0,2
ENSG00000186073.11,C15orf41,2.7772803367856076,NA,0.005481587796326013,0.014125138219022079,NA,NA,NA,3,3.0,3
ENSG00000147457.13,CHMP7,2.766667191544652,NA,0.005663253711691286,0.00977889707992484,NA,NA,NA,2,2.0,2
ENSG00000142556.18,ZNF614,-2.7663745880126953,NA,0.005668338270760827,1.2752249991578578e-06,NA,NA,NA,1,1.0,1
ENSG00000143457.10,GOLPH3L,-2.762575149536133,NA,0.005734735847309708,0.012356946506444083,NA,NA,NA,1,1.0,1
ENSG00000197111.15,PCBP2,-2.7603394985198975,NA,0.005774132249534146,0.001692462974343612,NA,NA,NA,1,1.0,1
ENSG00000143390.17,RFX5,-2.756589889526367,NA,0.005840755633740362,0.0033866579145123313,NA,NA,NA,1,1.0,1
ENSG00000117586.10,TNFSF4,-2.752152442932129,NA,0.005920495382344684,0.005025554218255179,NA,NA,NA,1,1.0,1
ENSG00000002016.17,RAD52,-2.7500011920928955,NA,0.005959504789402142,0.053009407984646845,NA,NA,NA,1,1.0,1
ENSG00000226979.8,LTA,2.7490708434777043,NA,0.005976446761487324,0.003941478320515568,NA,NA,NA,2,2.0,2
ENSG00000167792.11,NDUFV1,-2.7422146797180176,NA,0.0061026442075016105,0.00029187327441931263,NA,NA,NA,1,1.0,1
ENSG00000100345.20,MYH9,2.740230560302734,NA,0.006139609870875887,1.3498927890883426e-05,NA,NA,NA,1,1.0,1
ENSG00000229474.6,PATL2,-2.7374059332472234,NA,0.00619258273227091,0.018014606818013066,NA,NA,NA,4,4.0,4
ENSG00000138639.17,ARHGAP24,-2.73456358909607,NA,0.006246302922883011,6.605105363890845e-05,NA,NA,NA,1,1.0,1
ENSG00000157111.12,TMEM171,-2.7295391559600835,NA,0.006342291674455827,0.0021675154138015183,NA,NA,NA,1,1.0,1
ENSG00000198252.11,STYX,2.7290124893188477,NA,0.0063524298013122255,0.0020282736703408468,NA,NA,NA,1,1.0,1
ENSG00000104320.13,NBN,-2.7230486869812007,NA,0.006468252472769336,0.004452119773761615,NA,NA,NA,1,1.0,1
ENSG00000100300.17,TSPO,-2.7222632372367177,NA,0.006483647392152911,0.00785986437157924,NA,NA,NA,2,2.0,2
ENSG00000213722.8,DDAH2,2.721606006197976,NA,0.006496554528118646,0.0043750751693601595,NA,NA,NA,2,2.0,2
ENSG00000168661.14,ZNF30,2.717354152337329,NA,0.006580615121067479,0.015496840300370244,NA,NA,NA,2,2.0,2
ENSG00000241106.6,HLA-DOB,2.7148762467703356,NA,0.006630054059602644,0.22170076437163322,NA,NA,NA,2,2.0,2
ENSG00000178409.13,BEND3,2.7133889198303223,NA,0.0066598892082152085,0.0040902596018088195,NA,NA,NA,1,1.0,1
ENSG00000084207.15,GSTP1,2.710823884779184,NA,0.006711626417790412,0.004151798706080126,NA,NA,NA,2,2.0,2
ENSG00000144792.9,ZNF660,-2.703917795219676,NA,0.006852723988217212,0.027740538256509746,NA,NA,NA,2,2.0,2
ENSG00000106952.7,TNFSF8,2.70387077331543,NA,0.006853693754714038,0.009271138303703965,NA,NA,NA,1,1.0,1
ENSG00000175137.10,SH3BP5L,-2.7004358725067656,NA,0.0069248685518246466,0.005155856263468809,NA,NA,NA,2,2.0,2
ENSG00000266338.6,NBPF15,-2.69748882796468,NA,0.006986462901146851,0.043242705346463114,NA,NA,NA,4,4.0,4
ENSG00000197579.7,TOPORS,2.696493625640869,NA,0.007007373875807554,4.264288259831712e-06,NA,NA,NA,1,1.0,1
ENSG00000184371.13,CSF1,-2.6914634704589844,NA,0.007113928861517469,0.0002077357116102976,NA,NA,NA,1,1.0,1
ENSG00000068489.12,PRR11,2.6895718574523926,NA,0.007154374229072859,0.0023803554011634443,NA,NA,NA,1,1.0,1
ENSG00000101109.11,STK4,-2.6892076343201063,NA,0.007162185492801308,0.005860805995849612,NA,NA,NA,2,2.0,2
ENSG00000133101.9,CCNA1,-2.687368492965814,NA,0.007201745443273593,0.1213005697498169,NA,NA,NA,3,3.0,3
ENSG00000076706.16,MCAM,2.6873512268066406,NA,0.007202117765949565,3.970596512594318e-05,NA,NA,NA,1,1.0,1
ENSG00000119950.20,MXI1,2.682153940200805,NA,0.007314979037462651,0.0036243853870395705,NA,NA,NA,1,1.0,1
ENSG00000198373.12,WWP2,2.6818730831146236,NA,0.007321122916939228,0.0033225453245330186,NA,NA,NA,1,1.0,1
ENSG00000204305.13,AGER,-2.6740762877074773,NA,0.007493540295082825,0.020750437962366634,NA,NA,NA,3,3.0,3
ENSG00000272221.1,XXbac-BPG181B23.7,2.6723417050422262,NA,0.007532390306605033,0.9258743867089503,NA,NA,NA,4,4.0,4
ENSG00000112234.8,FBXL4,-2.6677541832467946,NA,0.007636010399027433,0.0026564574735178426,NA,NA,NA,2,2.0,2
ENSG00000115507.9,OTX1,-2.667661039486283,NA,0.007638127443101952,0.08788844586326756,NA,NA,NA,3,3.0,3
ENSG00000172197.10,MBOAT1,-2.665755245515547,NA,0.007681559482201294,0.0039953173734351265,NA,NA,NA,2,2.0,2
ENSG00000256087.6,ZNF432,-2.6634631156921387,NA,0.007734089021163404,0.0008105424993489933,NA,NA,NA,1,1.0,1
ENSG00000141551.14,CSNK1D,-2.663323693280189,NA,0.007737294574420368,0.007667081769018595,NA,NA,NA,3,3.0,3
ENSG00000227502.2,LINC01268,2.6631880305475244,NA,0.007740414829197464,0.12953292206711156,NA,NA,NA,2,2.0,2
ENSG00000196247.11,ZNF107,2.6565872535893384,NA,0.007893602102870904,0.057880756782728304,NA,NA,NA,3,3.0,3
ENSG00000110719.9,TCIRG1,-2.6496685533884543,NA,0.00805707709984711,0.018552628211418946,NA,NA,NA,3,3.0,3
ENSG00000283440.1,RP11-445H22.3,2.6488729177512997,NA,0.008076069376977454,0.051173574915528174,NA,NA,NA,3,3.0,3
ENSG00000255398.2,HCAR3,-2.6473563722395825,NA,0.008112381221183323,0.006304128354400022,NA,NA,NA,2,2.0,2
ENSG00000123505.15,AMD1,2.6235437393188477,NA,0.008702027087241567,3.3797522907221178e-06,NA,NA,NA,1,1.0,1
ENSG00000179979.8,CRIPAK,-2.6152016561117755,NA,0.008917478888940724,0.3538699414414387,NA,NA,NA,3,3.0,3
ENSG00000118113.11,MMP8,2.6137278866417817,NA,0.008956033465792136,0.0007257489346064482,NA,NA,NA,2,2.0,2
ENSG00000204420.8,MPIG6B,-2.612939070369125,NA,0.008976730414754091,0.0005246730561594833,NA,NA,NA,2,2.0,2
ENSG00000153029.14,MR1,2.6057269091522572,NA,0.009167952566180193,0.0030401117403808897,NA,NA,NA,2,2.0,2
ENSG00000131503.20,ANKHD1,2.6047470569610596,NA,0.009194210829822282,1.3567387165603906e-05,NA,NA,NA,1,1.0,1
ENSG00000204314.10,PRRT1,-2.602519227509966,NA,0.009254162582871353,0.0016844516779544562,NA,NA,NA,2,2.0,2
ENSG00000100522.8,GNPNAT1,2.601972287988445,NA,0.009268934168711716,0.0005258189709578015,NA,NA,NA,2,2.0,2
ENSG00000168246.5,UBTD2,2.6012754674638483,NA,0.00928778417493598,0.004772558451775404,NA,NA,NA,2,2.0,2
